Fighter,Opponent,W/L,Method,Competition,Weight,Stage,Year
Wallace Costa,G. Lambertucci,W,Referee Decision,Brasileiro NoGi,O97KG,SF,2022
Wallace Costa,Erick Diovano,W,RNC,Brasileiro NoGi,ABS,8F,2022
Wallace Costa,C. Negromonte,W,Pts: 2x0,Brasileiro NoGi,ABS,4F,2022
Wallace Costa,Helder Junior,W,Pts: 3x0,AJP SA Team,120KG,RR,2022
Wallace Costa,Romario Silva,W,RNC,AJP SA Team,120KG,RR,2022
Wallace Costa,Breno Silva,W,Pts: 3x0,AJP SA Team,120KG,F,2022
Wallace Costa,Vinicius Trator,W,Pts: 1x0,Grand Slam MIA,120KG,SF,2022
Wallace Costa,Felippe Duarte,W,Pts: 3x0,North BRA Pro,120KG,F,2022
Wallace Costa,Dayvid Remedio,W,Paper cutter choke,South American,O100KG,4F,2022
Wallace Costa,Jacson Silva,W,Pts: 2x0,South American,O100KG,F,2022
Vinícius Ferreira,Ezekiel Nogueira,W,North south choke,European Open,100KG,SF,2022
Wanki Chae,Marcelo Gomide,L,Points,Pan Pacific,ABS,4F,2022
Wanki Chae,Omar Alfadhli,L,Pts: 9x6,World Pro,62KG,SF,2022
Wanki Chae,Sebastian Serpa,L,Pts: 2x0,World Pro,62KG,RPC,2022
Wanki Chae,Keito Oyanagi,W,N/A,Pan Pacific NG,67KG,SF,2022
Wanki Chae,Journ Tang,W,N/A,Pan Pacific NG,67KG,F,2022
Wanki Chae,Sultan Alowais,W,Pts: 6x4,World Pro,62KG,R1,2022
Wanki Chae,Yu Lin,W,Choke from back,World Pro,62KG,4F,2022
Luiz Paulo,Marlus Salgado,W,Referee Decision,ADCC BR2 Trials,77KG,4F,2022
Luiz Paulo,Carlos Campos,W,Referee Decision,ADCC BR2 Trials,77KG,3RD,2022
Matheus Diniz,Giancarlo Bodoni,L,Triangle,ADCC,88KG,4F,2022
Fabio Caloi,Pierpaolo Chiappe,W,Inside heel hook,Curitiba NGO,79KG,SF,2022
Fabricio Barbarotti,Austin Oranday,L,Toe hold,Waco Open,82KG,F,2022
Rafael dos Anjos Torres,Ronaldo Junior,L,Straight ankle lock,American Nat.,88KG,SF,2022
Fellipe Andrew,Avihai Balila,W,Kneebar,European Open,ABS,R1,2022
Fellipe Andrew,Joshua Guerra,W,Kneebar,LA Open,100KG,F,2022
Rodrigo Lopes,Aaron Tiegs,L,Kneebar,American Nat.,ABS,R1,2022
Ronaldo Júnior,Rafael Anjos,W,Straight ankle lock,American Nat.,88KG,SF,2022
Fellipe Andrew,Lucas Norat,W,Outside heel hook,Phoenix NGO,97KG,F,2022
Fellipe Trovo,Adam Wardzinski,W,Toe hold,NoGi Worlds,97KG,SF,2022
Frank Rosenthal,John Battle,W,Inside heel hook,Finishers Only,65KG,F,2022
Matheus Diniz,Rodrigo Dib,W,Pts: 3x0,ADCC,88KG,R1,2022
Marcus Phelan,Roine Bohlin,L,DQ,ADCC EU Trials,66KG,R3,2022
Marcus Phelan,Spac Marius,W,Pts: 3x0,ADCC EU Trials,66KG,R1,2022
Marcus Phelan,Natan Sap,W,Pts: 3x0,ADCC EU Trials,66KG,R2,2022
Margot Ciccarelli,Nadia Frankland,L,RNC,ADCC AUS Trials,60KG,SF,2022
Frank Rosenthal,Ellis Karadag,W,Outside heel hook,Emerald City,70KG,SPF,2022
Margot Ciccarelli,Arabella Celine,W,Pts: 3x0,ADCC AUS Trials,60KG,4F,2022
Margot Ciccarelli,Georgia Balthazar,W,Pts: 3x0,ADCC AUS Trials,60KG,3RD,2022
Francisco Lo,Bruno Matias,W,Toe hold,Houston FO,88KG,F,2022
Mason Fowler,Alexandre Jesus,W,Guillotine,ADCC,88KG,R1,2022
Mayssa Bastos,Beatriz Mesquita,L,Pts: 3x0,ADCC,60KG,4F,2022
Mayssa Bastos,Jaine Fragoso,W,Triangle armbar,ADCC BR2 Trials,60KG,8F,2022
Mayssa Bastos,Isabel Seki,W,Pts: 3x0,ADCC BR2 Trials,60KG,4F,2022
Willis Nunes,Italo Bonfim,L,DQ,Pan American,57KG,R1,2022
Willis Nunes,Osamah Almarwai,L,RNC,SD NGO,55KG,F,2022
Willis Nunes,Huthayfah Penney,L,DQ,JJ Con,64KG,SF,2022
Willis Nunes,Cleber Sousa,L,Pts: 2x0,NoGi Worlds,61KG,4F,2022
Jeferson Guaresi,Jed Sang-Hue,W,Pts: 2x0,No Gi Pan Am.,79KG,4F,2022
Jeferson Guaresi,Breno Maciel,W,Pts: 0x0,No Gi Pan Am.,79KG,SF,2022
Yago de Souza,Lucas Protasio,L,Pts: 9x0,UAE Nat Pro,77KG,SF,2022
Yago de Souza,Ali Monfaradi,L,Violin armlock,UAE Nat Pro,77KG,3RD,2022
Gabriel Almeida,Pedro Marinho,L,Kneebar,Pan American,94KG,R2,2022
Yago de Souza,Diego Medeiros,W,Pts: 6x0,UAE Nat Pro,77KG,4F,2022
Yatan Bueno,Rafael Lovato,L,Crucifix choke,European Open,O100KG,SF,2022
Yatan Bueno,Fellipe Andrew,L,Pts: 2x2,European Open,ABS,F,2022
Yatan Bueno,Igor Silva,L,Submission,Grand Slam LDN,120KG,4F,2022
Yatan Bueno,Guilherme Bacha,L,Referee Decision,Grand Slam AD,120KG,4F,2022
Yatan Bueno,Felipe Bezerra,L,Pts: 6x3,Grand Slam AD,120KG,3RD,2022
Yatan Bueno,Daniel Conceicao,L,Pts: 1x1,UAE Nat Pro,120KG,SF,2022
Gabriel Almeida,Lucas norat,W,Heel hook,LA NGO,ABS,4F,2022
Gabriel Almeida,Miha Perhavec,W,Heel hook,LA NGO,ABS,SF,2022
Gabriel Almeida,Marcelo Gomide,W,Heel hook,LA NGO,ABS,F,2022
Yatan Bueno,Matheus Felipe,W,Pts: 2x0,European Open,O100KG,4F,2022
Yatan Bueno,Benjamin Robson,W,Choke from back,European Open,ABS,R1,2022
Yatan Bueno,Jaakko Hukkonen,W,Pts: 0x0,European Open,ABS,8F,2022
Yatan Bueno,Sean Coates,W,Pts: 5x0,European Open,ABS,4F,2022
Yatan Bueno,Adam Wardzinski,W,Pts: 9x0,European Open,ABS,SF,2022
Yatan Bueno,Arya Esfandmaz,W,Pts: 9x0,Grand Slam LDN,120KG,R1,2022
Yatan Bueno,Hussain Amiri,W,Verbal tap,President Cup,N/A,NA,2022
Yatan Bueno,Maher Taher,W,Submission,President Cup,N/A,NA,2022
Yatan Bueno,Faisal AlKitbe,W,Pts: 0x0,President Cup,N/A,F,2022
Yatan Bueno,Rodrigo Ribeiro,W,Pts: 2x0,Grand Slam AD,120KG,RPC,2022
Yatan Bueno,Victor Martins,W,Scissor choke,Grand Slam RJ,120KG,8F,2022
Gabriel Gaudio,Michael Mehl,W,Straight ankle lock,Orlando SMNGO,67KG,4F,2022
Yatan Bueno,Pedro Alex,W,Referee Decision,Grand Slam RJ,120KG,SF,2022
Yatan Bueno,Marcus Ribeiro,W,Pts: 5x0,Grand Slam RJ,120KG,F,2022
Yatan Bueno,Ahmed Aljahoori,W,Kimura,VP Cup,120KG,4F,2022
Yatan Bueno,Faisal AlKitbe,W,Choke from back,VP Cup,120KG,SF,2022
Yatan Bueno,Caio Mendonca,W,Pts: 5x0,VP Cup,120KG,F,2022
Yatan Bueno,Justin Primrose,W,Pts: 3x0,World Pro,120KG,RR,2022
Yatan Bueno,Wallace Costa,W,Pts: 4x0,World Pro,120KG,RR,2022
Yatan Bueno,Anton Seleznev,W,Pts: 7x0,World Pro,120KG,SF,2022
Yatan Bueno,Justin Primrose,W,Pts: 9x0,World Pro,120KG,F,2022
Yara Soares,Gabrieli Pessanha,L,Pts: 2x0,Grand Slam LDN,95KG,F,2022
Yara Soares,Gabrieli Pessanha,L,N/A,Pan American,ABS,F,2022
Yara Soares,Gabrieli Pessanha,L,Pts: 4x0,Pan American,O79KG,F,2022
Yara Soares,Amy Campo,L,Pts: 4x2,World Champ.,ABS,4F,2022
Gabriel Rollo,Savio Freitas,W,Toe hold,Vitoria Open,76KG,SF,2022
Yara Soares,Juliana Araujo,W,Pts: 8x2,Guarapari Pro,95KG,F,2022
Yara Soares,Cintia Honorato,W,Submission,Gramado Pro,95KG,F,2022
Giancarlo Bodoni,F. Costa,W,Inside heel hook,F2W 193,N/A,SPF,2022
Yara Soares,Elizabeth Mitrov,W,Bow and arrow,Pan American,ABS,4F,2022
Yara Soares,Maria Malyjasiak,W,Bow and arrow,Pan American,ABS,SF,2022
Yara Soares,Mayara Custodio,W,Bow and arrow,Pan American,O79KG,RR,2022
Yara Soares,Rebeca Lima,W,Pts: 7x6,Queen of Mats,95KG,RR,2022
Yara Soares,Thalyta Lima,W,Pts: 2x1,Queen of Mats,95KG,RR,2022
Yara Soares,Ingridd Alves,W,Pts: 3x2,Queen of Mats,95KG,SF,2022
Yara Soares,Rafaela Bertolot,W,Choke,Queen of Mats,95KG,F,2022
Yara Soares,M. Cantanhede,W,Pts: 10x0,Grand Slam AD,95KG,SF,2022
Yara Soares,Silvia Scomparin,W,Bow and arrow,Grand Slam AD,95KG,F,2022
Yara Soares,Claire Thevenon,W,Armbar,World Champ.,O79KG,SF,2022
Giancarlo Bodoni,Thiago Andrade,W,Inside heel hook,Dallas NGO,91KG,SF,2022
Guilherme Rocha,Adolfo Arias,W,Toe hold,Miami WO,88KG,F,2022
Ygor Rodrigues,Pablo Lavaselli,L,Choke from back,Brasileiro,76KG,4F,2022
Ygor Rodrigues,Lucas Protasio,L,Pts: 3x0,Grand Slam RJ,77KG,R2,2022
Guilherme Rocha,Alexandre Nunes,W,Inside heel hook,Brasileiro NoGi,79KG,R1,2022
Guthierry Barbosa,Erberth Santos,L,Kneebar,Warrior Challenger,ABS,R1,2022
Guthierry Barbosa,Vinicius Wong,L,Heel hook,SD NGO,85KG,SF,2022
Henrique Cardoso,Cleyton Flores,W,Kneebar,Floripa WO,O100KG,F,2022
Ygor Rodrigues,Jadson Araujo,W,Referee Decision,Rio Fall Open,76KG,8F,2022
Ygor Rodrigues,Lucas Brito,W,Pts: 6x4,Rio Fall Open,76KG,4F,2022
Ygor Rodrigues,Marlus Salgado,W,Pts: 2x0,Rio Fall Open,76KG,SF,2022
Ygor Rodrigues,Vinicius Pereira,W,Choke from back,Rio Fall Open,76KG,F,2022
Ygor Rodrigues,Italo Silva,W,Pts: 2x0,Rio Fall NGO,79KG,4F,2022
Ygor Rodrigues,Matheus Paula,W,Pts: 2x0,Rio Fall NGO,79KG,SF,2022
Ygor Rodrigues,Luiz Santos,W,Pts: 2x0,Rio Fall NGO,79KG,F,2022
Ygor Rodrigues,Erick Vinicius,W,Clock choke,Grand Slam RJ,77KG,R1,2022
Hiago Gama,Junny Ocasio,L,Straight ankle lock,N. Haven NGO,61KG,F,2022
Ygor Rodrigues,Pierpaolo Chiappe,W,Pts: 0x0,Brasileiro NoGi,79KG,SF,2022
Ygor Rodrigues,Marco Queiroz,W,Pts: 0x0,Brasileiro NoGi,79KG,F,2022
Ygor Rodrigues,Luis Santos,W,Pts: 2x2,Rio BJJ Pro,82KG,SF,2022
Ygor Rodrigues,Wallisson Oliveira,W,Pts: 2x0,Rio BJJ Pro,82KG,F,2022
Mayssa Bastos,Jasmine Rocha,W,RNC,ADCC BR2 Trials,60KG,SF,2022
Yuta Shimada,Kennedy Maciel,L,Pts: 6x0,Atlanta WO,70KG,F,2022
Yuta Shimada,Matias Estevez,L,Referee Decision,Charleston Open,70KG,F,2022
Yuta Shimada,Alex Sodre,L,Pts: 2x2,Pan American,70KG,R2,2022
Yuta Shimada,Hiago George,L,Choke from back,World Champ.,64KG,8F,2022
Yuta Shimada,Christian Banghart,L,Pts: 2x2,C. Virginia NG,ABS,F,2022
Mayssa Bastos,Julia Alves,W,Violin armlock,ADCC BR2 Trials,60KG,F,2022
Hygor Brito,Marcos Carrozzino,W,Toe hold,Grand Slam RJ,94KG,RPC,2022
Mica Galvao,Jackson Silva,W,Armbar,ADCC BR1 Trials,77KG,R1,2022
Mica Galvao,Marlus Salgado,W,RNC,ADCC BR1 Trials,77KG,R3,2022
Yuta Shimada,Justin Ternes,W,Clock choke,Oklahoma Open,70KG,SF,2022
Yuta Shimada,Lucas Pinheiro,W,Crucifix choke,Oklahoma Open,70KG,F,2022
Yuta Shimada,Luan Gomes,W,Pts: 2x0,Atlanta WO,70KG,4F,2022
Yuta Shimada,Emilio Hernandez,W,Injury,Atlanta WO,70KG,SF,2022
Yuta Shimada,Joshua Lorton,W,Choke from back,Fuji,70KG,RR,2022
Yuta Shimada,Joshua Lorton,W,Armlock,Fuji,70KG,RR,2022
Yuta Shimada,Eric Llerena,W,Armbar,Indianapolis Open,70KG,4F,2022
Yuta Shimada,Matias Estevez,W,Referee Decision,Indianapolis Open,70KG,SF,2022
Yuta Shimada,Emilio Hernandez,W,Choke from back,Indianapolis Open,70KG,F,2022
Yuta Shimada,Michael Mehl,W,Armbar,Charleston Open,70KG,4F,2022
Yuta Shimada,Brian Mahecha,W,Armbar,Charleston Open,70KG,SF,2022
Yuta Shimada,Thierry Faria,W,Pts: 17x0,Pan American,70KG,R1,2022
Yuta Shimada,Junny Ocasio,W,Pts: 4x4,World Champ.,64KG,R1,2022
Yuta Shimada,Emilio Hernandez,W,Choke from back,Charleston FO,70KG,F,2022
Yuta Shimada,Joshua Murdok,W,Baratoplata,FUJIBJJ Raleigh,76KG,RR,2022
Yuta Shimada,Joshua Murdok,W,Points,FUJIBJJ Raleigh,76KG,RR,2022
Yuta Shimada,Travis Outten,W,Clock choke,Copa Virginia,76KG,F,2022
Yuta Shimada,Charlie McCloskey,W,Katagatame,C. Virginia NG,67KG,SF,2022
Yuta Shimada,Kaushik Saikumar,W,RNC,C. Virginia NG,67KG,F,2022
Yuta Shimada,Carter Brownrigg,W,Triangle,C. Virginia NG,ABS,4F,2022
Yuta Shimada,Ray Venzor,W,Katagatame,C. Virginia NG,ABS,SF,2022
Yuta Shimada,Luan Gomes,W,Pts: 6x2,N. Haven FO,70KG,SF,2022
Yuta Shimada,Gianni Grippo,W,Pts: 6x6,N. Haven FO,70KG,F,2022
Yuri Hendrex,Bruno Azevedo,L,Pts: 4x0,Amsterdam Pro,69KG,SF,2022
Yuri Hendrex,Kalel Santos,L,Pts: 11x2,Grand Slam LDN,56KG,RR,2022
Yuri Hendrex,Lucas Pinheiro,L,Pts: 7x0,Grand Slam AD,62KG,4F,2022
Yuri Hendrex,Andrew Soares,L,Pts: 3x1,Grand Slam AD,62KG,3RD,2022
Yuri Hendrex,Welerson Goncalves,L,Pts: 3x3,World Pro,56KG,4F,2022
Yuri Hendrex,Welerson Goncalves,L,Pts: 8x4,World Pro,56KG,3RD,2022
Hygor Brito,Jonathan Aquino,W,Toe hold,Brasilia Open,O100KG,F,2022
Yuri Hendrex,Kalel Santos,W,Pts: 2x2,Grand Slam LDN,56KG,RR,2022
Yuri Hendrex,Kalel Santos,W,Pts: 3x2,Grand Slam LDN,56KG,RR,2022
Yuri Hendrex,Rodnei Barbosa,W,Pts: 7x5,Grand Slam AD,62KG,RPC,2022
Yuri Hendrex,Viki Dabush,W,Pts: 4x2,Hungary Pro,69KG,RR,2022
Yuri Hendrex,Jonas Vasconcelos,W,Pts: 6x1,Grand Slam RJ,56KG,SF,2022
Yuri Hendrex,Zayed Alkatheeri,W,Pts: 8x2,Grand Slam RJ,56KG,F,2022
Yuri Hendrex,Samat Aitpanbet,W,Pts: 3x1,EU Cont Pro,56KG,RR,2022
Yuri Hendrex,John Woodman,W,Pts: 9x0,England Pro,69KG,RR,2022
Yuri Hendrex,Samat Aitpanbet,W,Pts: 4x1,World Pro,56KG,RPC,2022
Yuri Hendrex,Igor Pereira,W,Choke from back,Balneario Open,64KG,F,2022
Yuri Hendrex,Adolfo Neto,W,Choke from back,Brasilia Open,64KG,SF,2022
Yuri Hendrex,Glaucio Rosa,W,Choke from back,Brasilia Open,64KG,F,2022
Yuri Hendrex,Domash Etezov,W,Pts: 6x5,ACB World NG,65KG,4F,2022
Mica Galvao,Lucas Protasio,W,Yoko sankaku,ADCC BR1 Trials,77KG,SF,2022
Mica Galvao,Magid Hage,W,Triangle,ADCC BR1 Trials,77KG,F,2022
Mica Galvao,Oliver Taza,W,Pts: 5x0,ADCC,77KG,R1,2022
Igor Feliz,Andy Murasaki,L,Inside heel hook,NoGi Worlds,79KG,F,2022
Mica Galvao,Renato Canuto,W,Armbar,ADCC,77KG,4F,2022
Mica Galvao,Dante Leon,W,Pts: 2x0,ADCC,77KG,SF,2022
Mike Perez,Kyle Boehm,L,Pts: 2x0,ADCC WC Trials,O99KG,8F,2022
Ingridd Alves,Rafaela Bertolot,W,Kneebar,Queen of Mats,95KG,RR,2022
Mike Perez,Tom McMahon,W,Pts: 9x4,ADCC WC Trials,O99KG,R2,2022
Murilo Santana,Vinicius Reis,L,Referee Decision,ADCC BR2 Trials,88KG,R3,2022
Murilo Santana,Gabriel Hipolito,W,Pts: 2x0,ADCC BR2 Trials,88KG,R2,2022
Nicholas Meregali,Craig Jones,L,Referee Decision,ADCC,99KG,SF,2022
Nicholas Meregali,Henrique Cardoso,W,Kimura,ADCC,99KG,R1,2022
Nicholas Meregali,Yuri Simoes,W,Referee Decision,ADCC,99KG,4F,2022
Nicholas Meregali,Vinicius Trator,W,Injury,ADCC,ABS,8F,2022
Nicholas Meregali,Giancarlo Bodoni,W,Pts: 6x2,ADCC,ABS,4F,2022
Nicholas Meregali,Tye Ruotolo,W,Referee Decision,ADCC,ABS,SF,2022
Ingridd Alves,Tamiris Silva,W,Toe hold,Grand Slam RJ,95KG,SF,2022
Zayed Alkatheeri,Yuri Hendrex,L,Pts: 8x2,Grand Slam RJ,56KG,F,2022
Zayed Alkatheeri,Andrew Santos,L,Pts: 8x2,UAE Nat Pro,62KG,SF,2022
Zayed Alkatheeri,Jonas Andrade,L,Pts: 5x4,Asia Pro,62KG,F,2022
Zayed Alkatheeri,Jonas Andrade,L,Pts: 5x3,Netherlands Pro,62KG,F,2022
Zayed Alkatheeri,Carlos Samboni,W,Submission,Fujairah Pro,62KG,R1,2022
Zayed Alkatheeri,Samat Aitpanbet,W,Pts: 1x0,Fujairah Pro,62KG,4F,2022
Zayed Alkatheeri,Sultan Alowais,W,Pts: 8x5,Fujairah Pro,62KG,SF,2022
Zayed Alkatheeri,Bruno Borges,W,Triangle,Fujairah Pro,62KG,F,2022
Zayed Alkatheeri,Frederico Guimaraes,W,Pts: 6x3,Grand Slam RJ,56KG,4F,2022
Zayed Alkatheeri,Welerson Goncalves,W,Pts: 6x5,Grand Slam RJ,56KG,SF,2022
Zayed Alkatheeri,Dustin Ordinario,W,Pts: 7x4,Grand Slam MIA,56KG,SF,2022
Zayed Alkatheeri,Frank Cespedes,W,Pts: 5x5,Grand Slam MIA,56KG,F,2022
Zayed Alkatheeri,Samat Aitpanbet,W,Pts: 7x1,UAE Nat Pro,62KG,3RD,2022
Zayed Alkatheeri,Carlos Samboni,W,Choke from back,Asia Pro,62KG,4F,2022
Zayed Alkatheeri,Samat Aitpanbet,W,Pts: 4x2,Asia Pro,62KG,SF,2022
Israel Sousa,Isaac Doederlein,L,Straight ankle lock,World Champ.,70KG,8F,2022
Zayed Alkatheeri,Samat Aitpanbet,W,Pts: 9x7,World Pro,56KG,SF,2022
Zayed Alkatheeri,Nathannael Fernandes,W,Referee Decision,World Pro,56KG,F,2022
Nick Rodriguez,Yuri Simoes,L,Referee Decision,ADCC,ABS,4F,2022
Ismael Santos,Michael Mehl,W,Footlock,Atlanta FO,70KG,4F,2022
Nick Rodriguez,Damon Ramos,W,Pts: 8x0,ADCC,O99KG,R1,2022
Jackson Douglas,Freddy Vosgrone,L,Inside heel hook,NoGi Worlds,97KG,8F,2022
Nick Rodriguez,John Hansen,W,RNC,ADCC,O99KG,4F,2022
Jackson Douglas,Davi Cabral,L,Kneebar,Atlanta FO,100KG,F,2022
Nick Rodriguez,Felipe Pena,W,Pts: 3x0,ADCC,O99KG,SF,2022
Nick Rodriguez,Andy Varela,W,Pts: 17x0,ADCC,ABS,8F,2022
Nicky Ryan,Renato Canuto,L,Pts: 5x0,ADCC,77KG,R1,2022
Oliver Taza,Mica Galvao,L,Pts: 5x0,ADCC,77KG,R1,2022
Orlando Sanchez,Max Gimenis,L,Verbal tap,ADCC,O99KG,R1,2022
Osamah Almarwai,Sebastian Oyervidez,L,Armbar,ADCC Vegas,60KG,SF,2022
Osamah Almarwai,Estevan Martinez,W,Katagatame,ADCC Vegas,60KG,8F,2022
Jacob Couch,David Garmo,W,Inside heel hook,WNO 11,93KG,SPF,2022
Jansen Gomes,Izaak Michell,L,Inside heel hook,WNX,ABS,SF,2022
Jasmine Rocha,Alex Enriquez,W,Straight ankle lock,NoGi Worlds,56KG,SF,2022
Jeremy Skinner,Aaron Black,W,Inside heel hook,M-16 Open,N/A,SPF,2022
Osamah Almarwai,Leo Espinoza,W,Anaconda choke,ADCC Vegas,60KG,4F,2022
Jeremy Skinner,Max Hanson,W,Inside heel hook,Midwest F10,N/A,SPF,2022
Osamah Almarwai,Adrian Cordova,W,Calf slicer,ADCC Vegas,60KG,3RD,2022
PJ Barch,Andy Varela,L,Referee Decision,ADCC WC Trials,77KG,SF,2022
Jessica Caroline Dantas,Amanda Magda,L,Toe hold,Rio BJJ Pro,ABS,4F,2022
PJ Barch,Kade Ruotolo,L,Armbar,ADCC,77KG,SF,2022
Patrick Gaudio,Mason Fowler,L,Triangle,UFC Invitational,ABS,SF,2022
João Costa,JT Torres,L,Kneebar,Denver NGO,ABS,SF,2022
Johnny Tama,Marcelo Fausto,L,Estima lock,World Champ.,76KG,R1,2022
PJ Barch,Dante Leon,L,Armbar,ADCC,77KG,3RD,2022
PJ Barch,Javier Bejarano,W,Kimura,ADCC WC Trials,77KG,R1,2022
PJ Barch,Joshua Dawson,W,RNC,ADCC WC Trials,77KG,R2,2022
PJ Barch,Victor Medina,W,RNC,ADCC WC Trials,77KG,R4,2022
Johnny Tama,Eduardo Roque,W,Estima lock,Nashville Open,76KG,SF,2022
Johnny Tama,Clay Mayfield,W,Inside heel hook,Nashville NGO,79KG,SF,2022
Johnny Tama,Thiago Cesar,W,Inside heel hook,SD NGO,ABS,4F,2022
PJ Barch,Placido Santos,W,RNC,ADCC WC Trials,77KG,8F,2022
PJ Barch,Chris Wojcik,W,Pts: 4x0,ADCC WC Trials,77KG,3RD,2022
Johnny Tama,Servio Tulio,W,Inside heel hook,NoGi Worlds,79KG,8F,2022
Johnatha Alves,Daniel Diniz,W,Toe hold,Pan American,76KG,4F,2022
Jonas Andrade,Abdulla Munfaredi,W,Toe hold,NoGi GP Rome,62KG,RR,2022
Patrick Gaudio,Rida Haisam,W,Triangle,UFC Invitational,ABS,4F,2022
Jonas Andrade,Abdulla Munfaredi,W,Toe hold,NoGi GP Rome,62KG,RR,2022
Julia Alves,M. Urdabayeva,W,Toe hold,UAE Nat Pro,62KG,RR,2022
Jhenifer Aquino,Lavinia Barbosa,W,Pts: 0x0,No Gi Pan Am.,46KG,SF,2022
Jaime Canuto,Pedro Maia,L,Pts: 4x2,World Champ.,82KG,8F,2022
Jaime Canuto,Manuel Ribamar,L,Referee Decision,Austin SMNGO,85KG,F,2022
Jhenifer Aquino,Amber Freitas,W,Pts: 7x2,No Gi Pan Am.,46KG,F,2022
JT Torres,Joao Costa,W,Kneebar,Denver NGO,ABS,SF,2022
Johnny Tama,Jonata Gomes,L,Pts: 2x0,No Gi Pan Am.,73KG,4F,2022
Jaime Canuto,Austin Oranday,W,N/A,Houston NGO,85KG,F,2022
Jaime Canuto,Vinicius Wong,W,Pts: 9x0,World Champ.,82KG,R1,2022
Jaime Canuto,Pedro Rocha,W,Pts: 2x0,Austin SMNGO,85KG,SF,2022
Jaime Canuto,Pedro Rocha,W,Pts: 2x0,Austin SMNGO,ABS,SF,2022
Jaime Canuto,Diego Ramalho,W,Pts: 2x0,Austin SMNGO,ABS,F,2022
Kacie Tan,Wadima Alyafei,W,Kneebar,UAE Nat Pro,49KG,SF,2022
Kacie Tan,Vanderlucia Lima,W,Kneebar,UAE Nat Pro,49KG,F,2022
Kade Ruotolo,Uali Kurzhev,W,Inside heel hook,One FC,77KG,SPF,2022
Kieran Kichuk,Alex Schaffer,W,Inside heel hook,Finishers SO,70KG,4F,2022
Kieran Kichuk,Fabian Ramirez,W,Straight ankle lock,M. Finishers 7,70KG,R1,2022
Kira Sung,Hope Douglass,W,Toe hold,Denver NGO,ABS,SF,2022
Lachlan Giles,Thomas Messo,W,Inside heel hook,Australia Nat.,85KG,SF,2022
Larissa Dias,Taylor Katherine,W,Toe hold,Charleston Open,ABS,SF,2022
Levi Jones-Leary,Tye Ruotolo,L,Kneebar,WNO 11,77KG,SPF,2022
Michael Liera Junior,Colon Santana,W,Pts: 8x2,Chicago SMO,76KG,4F,2022
Michael Liera Junior,Charles Murdock,W,Triangle,Chicago SMO,76KG,SF,2022
Michael Liera Junior,Sergio Soares,W,Choke from back,Chicago SMO,76KG,F,2022
PJ Barch,Tommy Langaker,W,Pts: 3x0,ADCC,77KG,R1,2022
Leonardo Mario,Ronald Alves,W,Kneebar,Rio WO,64KG,F,2022
Leonardo Silva,Sebastian Guevara,L,Toe hold,Grand Slam MIA,77KG,RPC,2022
Leonardo Silva,Austin Oranday,L,Inside heel hook,Waco NGO,ABS,4F,2022
Lucas Alves,Luiz Tadeu,L,Kneebar,SP Open,88KG,R1,2022
Lucas Alves,Felipe Lemes,W,Estima lock,Curitiba SPO,88KG,4F,2022
Erberth Santos,Jansen Gomes,L,Points,Warrior Challenger,ABS,4F,2022
Erberth Santos,Rafael Lovato,L,Pts: 4x2,World Champ.,O100KG,8F,2022
Lucas Alves,Lucas Oliveira,W,Straight ankle lock,Curitiba SPNG,92KG,F,2022
Lucas Lisboa,Davi Cabral,L,Kneebar,Grand Slam MIA,94KG,SF,2022
Lucas Lisboa,Alec Baulding,W,Toe hold,Atlanta FO,88KG,SF,2022
Lucas Pinheiro,Isaac Doederlein,L,Straight ankle lock,King of Mats,69KG,RR,2022
Lucas Pinheiro,Diogo Reis,L,Toe hold,World Champ.,64KG,4F,2022
Lucas Protasio,Jonatham Silva,W,Toe hold,Grand Slam AD,77KG,RPC,2022
Lucas Rodrigues,Ilias Dikelis,W,Inside heel hook,European NG,73KG,F,2022
Lucas Norat,Gabriel Almeida,L,Heel hook,LA NGO,ABS,4F,2022
Lucas Norat,Fellipe Andrew,L,Outside heel hook,Phoenix NGO,97KG,F,2022
Lucas Valente,Justin Fabac,W,Inside heel hook,Nashville NGO,73KG,F,2022
Lucas Silva,Matthew Avelar,W,Inside heel hook,Austin SMNGO,73KG,4F,2022
Lucas Silva,Richar Nogueira,W,Inside heel hook,Houston FNGO,67KG,F,2022
Lucas Silva,Carlos Henrique,W,Inside heel hook,Waco NGO,73KG,F,2022
Luis Oliveira Cantareira,Gabriel Neto,L,Kneebar,Floripa WO,100KG,SF,2022
Mateus Rodrigues,Thiago Aso,W,Toe hold,Phoenix Open,88KG,SF,2022
Matheus Felipe,Almog Britsch,W,Footlock,European Open,ABS,8F,2022
Matheus Gabriel,Matheus Galvao,W,Inside heel hook,Austin SMNGO,79KG,SF,2022
Marcelo Fausto,Johnny Tama,W,Estima lock,World Champ.,76KG,R1,2022
Marcelo Gomide,Gabriel Almeida,L,Heel hook,LA NGO,ABS,F,2022
Marcus Beddor,Chase Rosa,W,Inside heel hook,Chicago SMNG,61KG,F,2022
Margot Ciccarelli,Maria Malyjasiak,L,Kneebar,Pan American,ABS,4F,2022
Margot Ciccarelli,Claire North,L,Inside heel hook,NoGi Worlds,61KG,4F,2022
Mathias Luna,Anaue Pavanello,W,Toe hold,LA Open,ABS,4F,2022
Max Lindblad,Tarik Hopstock,L,Footlock,Dublin Open,82KG,SF,2022
